URL,Discount,Rating,Brand,Item,MRP,Reviews 
tops/antheaa/antheaa-floral-printed-bell-sleeves-chiffon-top/28768502/buy,Rs. 1253,4.6,Antheaa,Floral Printed Chiffon Top,Rs. 2199,12
tops/trendyol/trendyol-self-design-v-neck-puff-sleeves-cotton-shirt-style-top/27680188/buy,Rs. 2399,2.8,Trendyol,Cotton Self Design Top,Rs. 3199,17
tops/and/and-keyhole-neck-puff-sleeves-pleated-top/25061068/buy,Rs. 539,4.2,AND,Keyhole Neck Puff Sleeve Top,Rs. 1799,33
tops/chemistry/chemistry-slit-sleeve-top/26462162/buy,Rs. 404,4.1,Chemistry,Slit Sleeve Top,Rs. 1499,50
tops/roadster/roadster-rust-orange-ribbed-top-with-lettuce-edges/13555332/buy,Rs. 255,4.3,Roadster,Ribbed Top with Lettuce Edges,Rs. 799,355
tops/her+by+invictus/her-by-invictus-white-shirt-style-top/9240973/buy,Rs. 719,4.1,her by invictus,Shirt Style Top,Rs. 1599,2.9k
tops/fablestreet/fablestreet-women-blue-solid-top/13168844/buy,Rs. 1383,4.2,FableStreet,Solid Top,Rs. 1895,1.3k
tops/chemistry/chemistry-striped-layered-top/26271228/buy,Rs. 405,4.3,Chemistry,Striped Layered Top,Rs. 1399,72
tops/anouk/anouk-teal-green-floral-printed-shirt-collar-cotton-shirt-style-top/28466930/buy,Rs. 664,4.6,Anouk,Floral Cotton Shirt Style Top,Rs. 1899,43
tops/divena/divena-floral-printed-v-neck-cotton-top/23833302/buy,Rs. 986,4.4,Divena,Printed V-Neck Cotton Top,Rs. 2099,41
tops/baesd/baesd-v-neck-sheen-wrap-crop-top/25213460/buy,Rs. 367,3.2,BAESD,V-Neck Sheen Wrap Crop Top,Rs. 1599,419
tops/street+9/street-9-white-puff-sleeves-blouson-top/13738616/buy,Rs. 298,4,STREET 9,Puff Sleeves Blouson Top,Rs. 1299,2.2k
tops/levis/levis-cotton-pure-cotton-denim-top/27387656/buy,Rs. 1319,,Levis,Pure Cotton Denim Top,Rs. 2399,
tops/u.s.+polo+assn.+women/us-polo-assn-women-geometric-printed-top/22981966/buy,Rs. 1559,4.4,U.S. Polo Assn. Women,Geometric Printed Top,Rs. 1949,54
tops/and/and-embellished-sequinned-keyhole-neck-flutter-sleeve-top/22258852/buy,Rs. 1619,4.5,AND,Embellished Flutter Sleeve Top,Rs. 2699,28
tops/forever+new/forever-new-mandarin-collar-puff-sleeve-shirt-style-top/30099130/buy,,,Forever New,Mandarin Collar Puff Sleeve Shirt Style Top,,
tops/roadster/the-roadster-lifestyle-co-women-mustard-self-design-crochet-top/13611228/buy,Rs. 390,4.3,Roadster,Self Design Crochet Top,Rs. 1699,230
tops/forever+new/forever-new-floral-print-mandarin-collar-puff-sleeve-shirt-style-top/29669410/buy,,,Forever New,Floral Print Mandarin Collar Puff Sleeve Shirt Style Top,,
tops/all+about+you/all-about-you-pink-shirt-collar-top-with-beads-embellishment/13205180/buy,Rs. 539,3.7,all about you,Beads Embellished Top,Rs. 1499,1.8k
tops/forever+new/forever-new-floral-print-puff-sleeve-top/30181616/buy,,,Forever New,Floral Print Puff Sleeve Top,,
tops/roadster/the-roadster-lifestyle-co-dusty-pink-solid-regular-top/13594652/buy,Rs. 215,4.4,Roadster,Solid Regular Top,Rs. 899,521
tops/roadster/the-roadster-life-co-colourblocked-crop-top-with-cut-out-detailing/20610670/buy,Rs. 314,4.1,Roadster,Colourblocked Crop Top,Rs. 899,122
tops/kassually/kassually-classy-black-solid-twist--knot-top/19337448/buy,Rs. 464,4.2,KASSUALLY,Solid Twist & Knot Top,Rs. 1499,785
tops/shaye/shaye-conversational-printed-v-neck-top/29960507/buy,Rs. 1493,,SHAYE,Conversational Printed Top,Rs. 2449,
tops/u.s.+polo+assn.+women/us-polo-assn-women-linen-round-neck-loose-fit-top/29622674/buy,Rs. 1799,,U.S. Polo Assn. Women,Women Linen Round Neck Top,Rs. 2399,
tops/mango/mango-printed-tie-up-cotton-crop-top/28790024/buy,Rs. 2073,4.7,MANGO,Printed Tie-Up Cotton Crop Top,Rs. 3190,13
tops/roadster/roadster-women-white-solid-pure-cotton-top/12368206/buy,Rs. 233,4.1,Roadster,Solid Pure Cotton Top,Rs. 899,864
tops/h%26m/hm-cotton-jersey-top/26541982/buy,,4.2,H&M,Cotton Jersey Top,,34
tops/all+about+you/all-about-you-red-ethnic-motifs-printed-tie-up-neck-bell-sleeve-a-line-top/28185638/buy,Rs. 699,4.3,all about you,Ethnic Printed A-Line Top,Rs. 1999,90
tops/chemistry/chemistry-mustard-yellow--top/17011360/buy,Rs. 559,4.3,Chemistry,Gather Detail Top,Rs. 1399,85
tops/h%26m/-hm-striped-henley-tops/30144868/buy,,,H&M,Striped Henley Tops,,
tops/street+9/street-9-dusty-rose-embellished-peplum-top/7287261/buy,Rs. 531,4.3,STREET 9,Embellished Peplum Top,Rs. 1899,8.1k
tops/tokyo+talkies/tokyo-talkies-green-solid-peplum-top/15982464/buy,Rs. 174,4.2,Tokyo Talkies,Solid Peplum Top,Rs. 499,5.4k
tops/fablestreet/fablestreet-women-green-solid-shirt-style-top/9689087/buy,Rs. 1383,4.1,FableStreet,Solid Shirt Style Top,Rs. 1895,844
tops/veni+vidi+vici/veni-vidi-vici-off-white-solid-tank-crop-top/15399384/buy,Rs. 378,4.2,Veni Vidi Vici,Solid Tank Crop Top,Rs. 1080,1.4k
tops/shaye/shaye-floral-embroidered-shirt-style-crop-top/28351880/buy,Rs. 1270,,SHAYE,Embroidered Shirt Style Top,Rs. 4099,
tops/happiness+istanbul/happiness-istanbul-solid--v-neck-top/29731606/buy,Rs. 974,,Happiness istanbul,Solid Top,Rs. 1299,
tops/stylecast/stylecast-brown-self-design-raglan-sleeves-cotton-top/26951252/buy,Rs. 949,4.8,StyleCast,Self Design Cotton Top,Rs. 2599,6
tops/sassafras/sassafras-magenta-square-neck-sleeveless-top/23172578/buy,Rs. 399,4.3,SASSAFRAS,Magenta Square Neck Top,Rs. 999,502
tops/lulu+%26+sky/lulu--sky-floral-embroidered-v-neck-fitted-top/29184110/buy,Rs. 1618,4.3,LULU & SKY,Embroidered V-Neck Fitted Top,Rs. 3853,9
tops/tokyo+talkies/tokyo-talkies-black-shirt-style-crop-top/23327880/buy,Rs. 319,3.9,Tokyo Talkies,Shirt style Crop Top,Rs. 999,395
tops/harpa/harpa-black-top-with-floral-embroidery/7578956/buy,Rs. 696,4.2,Harpa,Top with Floral Embroidery,Rs. 1699,5.9k
tops/stylecast+x+revolte/stylecast-x-revolte-pink-self-design-top-/28381044/buy,Rs. 1149,3.8,StyleCast x Revolte,Self Design Top,Rs. 2899,6
tops/mango/mango-floral-print-tank-top/29752830/buy,Rs. 2871,,MANGO,Floral Print Tank Top,Rs. 3190,
tops/h%26m/hm-cotton-blouse/30008488/buy,,,H&M,Cotton Blouse,,
tops/aahwan/aahwan-self-design-halter-neck-semi-sheer-cotton-bralette-crop-top/25755028/buy,Rs. 599,3.4,AAHWAN,Cotton Bralette Crop Top,Rs. 1999,261
tops/tokyo+talkies/tokyo-talkies-women-charming-purple-solid-top/17442812/buy,Rs. 154,4.2,Tokyo Talkies,Solid Top,Rs. 499,1.2k
tops/h%26m/-hm-fine-knit-top/27902478/buy,,4.3,H&M,Fine-Knit Top,,57
tops/here%26now/herenow-floral-print-puff-sleeve-ruched-top/26386866/buy,Rs. 512,4,HERE&NOW,Printed Puff Sleeve Ruched Top,Rs. 1899,20
tops/roadster/the-roadster-life-co-ruffles-a-line-crop-top/28118076/buy,Rs. 349,3.2,Roadster,Ruffles A-Line Crop Top,Rs. 999,5
tops/trendyol/trendyol-shirt-collar-acrylic-top/28564070/buy,Rs. 2974,3.9,Trendyol,Shirt Collar Acrylic Top,Rs. 3499,9
tops/stylecast+x+slyck/stylecast-x-slyck-striped-asymmetrical-neck-sleeveless-bralette-crop-top/26028488/buy,Rs. 349,4.3,Stylecast X Slyck,Striped Asymmetrical Neck Top,Rs. 999,289
tops/pink+fort/pink-fort-geometric-woven-design-cotton-top/22892382/buy,Rs. 1456,4.2,Pink Fort,Woven Design Cotton Top,Rs. 1995,33
tops/tokyo+talkies/tokyo-talkies-blue-sweetheart-neck-top/17143488/buy,Rs. 389,3.9,Tokyo Talkies,Sweetheart Neck Top,Rs. 849,2.3k
tops/fablestreet/fablestreet-shirt-style-top/21561910/buy,Rs. 1956,3.7,FableStreet,Print Shirt Style Top,Rs. 2795,29
tops/berrylush/berrylush-blue-floral-print-halter-neck-crepe-styled-back-crop-top/20531454/buy,Rs. 301,4.3,Berrylush,Floral Print Halter Neck Crepe Styled Back Top,Rs. 549,1.8k
tops/sangria/sangria-floral-printed-mandarin-collar-pleated-detail-linen-top/25276928/buy,Rs. 703,4,Sangria,Printed Linen Top,Rs. 2199,57
tops/roadster/the-roadster-life-co-solid-puff-sleeves-crop-top/28118078/buy,Rs. 314,4.5,Roadster,Puff Sleeves Crop Top,Rs. 899,6
tops/levis/levis-solid-puff-sleeve-pure-cotton-shirt-style-top/26752786/buy,Rs. 1673,4.4,Levis,Pure Cotton Shirt Style Top,Rs. 3099,41
tops/sztori/sztori-plus-size-burgundy-flutter-sleeves-top/18535126/buy,Rs. 569,4,Sztori,Plus Size Flutter Sleeves Top,Rs. 1499,341
tops/and/and-off-shoulder-bell-sleeve-top/21680168/buy,Rs. 629,4.4,AND,Off-Shoulder Bell Sleeve Top,Rs. 2099,122
tops/lulu+%26+sky/lulu--sky-tie-up-neck-long-sleeves-fitted-crop-top/26672136/buy,Rs. 1443,4.3,LULU & SKY,Tie-Up Neck Fitted Crop Top,Rs. 3437,18
tops/stylecast+x+slyck/stylecast-x-slyck-conversational-printed-regular-top/26022450/buy,Rs. 563,3.7,Stylecast X Slyck,Printed Regular Top,Rs. 1199,156
tops/globus/globus-sequinned-party-crop-top/26005868/buy,Rs. 1034,3.8,Globus,Sequinned Crop Top,Rs. 2299,49
tops/angloindu/angloindu-tropical-printed-v-neck-sleeveless-satin-top/27590904/buy,Rs. 704,4,angloindu,Printed V-Neck Satin Top,Rs. 1499,53
tops/chemistry/chemistry-shirt-style-full-sleeves-top/26462064/buy,Rs. 404,4.4,Chemistry,Shirt Style Full Sleeves Top,Rs. 1499,38
tops/winza+designer/winza-designer-floral-print-top/28125836/buy,Rs. 849,4.3,Winza Designer,Floral Print Top,Rs. 2499,3.7k
tops/noh.voh+-+sassafras+kids/noh-voh---sassafras-kids-girls-blue--white-striped-turtle-neck-fitted-top/16109360/buy,Rs. 431,4.5,Noh.Voh - SASSAFRAS Kids,Girls Striped Fitted Top,Rs. 1199,570
tops/neudis/neudis-burgundy-cowl-neck-sheen-satin-top/15591082/buy,Rs. 644,4,NEUDIS,Cowl Neck Sheen Top,Rs. 1499,843
tops/vero+moda/vero-moda-vertical-striped-off-shoulder-fitted-top/24270092/buy,Rs. 999,4,Vero Moda,Off-Shoulder Fitted Top,Rs. 2499,21
tops/westhood/westhood-self-design-high-neck-semi-sheer-lace-up-regular-top/25040144/buy,Rs. 629,3.7,WESTHOOD,Self Design Regular Top,Rs. 2999,61
tops/bhama+couture/bhama-couture-black-floral-mandarin-collar-shirt-style-top/17519504/buy,Rs. 599,3.8,Bhama Couture,Floral Shirt Style Top,Rs. 1999,446
tops/sassafras+curve/sassafras-curve-plus-size-high-neck-fitted-top/25612358/buy,Rs. 569,4.4,SASSAFRAS Curve,Plus Size High Neck Fitted Top,Rs. 1499,330
tops/forever+new/forever-new-cowl-neck-sleeveless-top/29485140/buy,,,Forever New,Cowl Neck Top,,
tops/chemistry/chemistry-maroon-pure-cotton-mandarin-collar-roll-up-sleeves-top/17046136/buy,Rs. 509,4,Chemistry,Cotton Roll-Up Sleeves Top,Rs. 999,3.4k
tops/marks+%26+spencer/marks--spencer-flutter-sleeve-pure-cotton-top/24244248/buy,Rs. 999,4.5,Marks & Spencer,Flutter Sleeve Pure Cotton Top,Rs. 2499,20
tops/rue+collection/rue-collection-floral-print-sweetheart-neck-puff-sleeve-chiffon-peplum-top/23248166/buy,Rs. 607,4.3,Rue Collection,Floral Print Sweetheart Neck Puff Sleeve Chiffon Peplum Top,Rs. 1599,231
tops/mango/mango-shirt-style-top/28844386/buy,Rs. 3411,,MANGO,Shirt Style Top,Rs. 3790,
tops/tokyo+talkies/tokyo-talkies-maroon-twisted-crop-top/17602848/buy,Rs. 181,4.3,Tokyo Talkies,Twisted Crop Top,Rs. 549,3k
tops/only/only-self-design-puff-sleeves-waist-tie-up-detail-pure-cotton-wrap-top/27041120/buy,Rs. 2549,4.5,ONLY,Self Design Cotton Wrap Top,Rs. 2999,10
tops/sassafras/sassafras-red-striped-sweetheart-neck-long-sleeves-regular-top/26022060/buy,Rs. 591,4.2,SASSAFRAS,Striped Regular Top,Rs. 1599,284
tops/tokyo+talkies/tokyo-talkies-women-stunning-blue-solid-top/17537848/buy,Rs. 175,4.3,Tokyo Talkies,Solid Top,Rs. 549,3k
tops/stylecast+x+revolte/stylecast-x-revolte-striped-extended-sleeves-top/29669366/buy,Rs. 1049,,StyleCast x Revolte,Striped Extended Sleeves Top,Rs. 2799,
tops/everyday+by+ani/everyday-by-ani-women-classic-white-floral-bustier-empire-top/16849474/buy,Rs. 619,4.3,EVERYDAY by ANI,Floral Bustier Empire Top,Rs. 1999,798
tops/winza+designer/winza-designer-floral-embroidered-round-neck-empire-top/22701836/buy,Rs. 849,4.3,Winza Designer,Embroidered Empire Top,Rs. 2499,3.6k
tops/stylecast/stylecast-girls-cream-coloured-horizontal-stripes-round-neck-long-sleeves-crop-top/26310454/buy,Rs. 772,4.1,StyleCast,Girls Striped Crop Top,Rs. 1189,88
tops/charmgal/charmgal-scoop-neck-tank-top/23656538/buy,Rs. 774,4.4,CHARMGAL,Scoop Neck Tank Top,Rs. 2499,133
tops/mast+%26+harbour/mast--harbour-floral-printed-shoulder-strapped-peplum-top/24669992/buy,Rs. 797,4.2,Mast & Harbour,Floral Printed Peplum Top,Rs. 2279,241
tops/max/max-checked-v-neck-regular-top/24846046/buy,,4.2,max,Checked V-Neck Regular Top,,93
tops/sassafras/sassafras-blue-floral-printed-puff-sleeve-ruched-crop-top/29366114/buy,Rs. 591,4.4,SASSAFRAS,Floral Printed Crop Top,Rs. 1599,24
tops/allen+solly+woman/allen-solly-woman-embellished-v-neck--cuffed-sleeves-regular-top/26378030/buy,Rs. 1799,3.7,Allen Solly Woman,Embellished Regular Top,Rs. 2999,25
tops/sassafras/sassafras-women-black-solid-semi-sheer-top/10604568/buy,Rs. 479,4.1,SASSAFRAS,Women Solid Semi-Sheer Top,Rs. 1199,2.4k
tops/all+about+you/all-about-you-women-rust-orange-v-neck-bell-sleeves-top/13587938/buy,Rs. 524,4,all about you,Women Bell Sleeves Regular Top,Rs. 1499,168
tops/athena/athena-women-peach-coloured-floral-printed-tie-up-neck-top/19380144/buy,Rs. 614,3.9,Athena,Floral Printed Tie-Up Neck Top,Rs. 1499,1.6k
tops/stylecast/stylecast-orange-shirt-collar-cotton-shirt-style-top/29519794/buy,Rs. 1299,1.9,StyleCast,Cotton Shirt Style Top,Rs. 3049,16
tops/athena+ample/athena-ample-plus-size-tie-up-neck-lace-top/22549872/buy,Rs. 807,3.9,Athena Ample,Plus Size Tie-Up Neck Top,Rs. 1495,373
tops/dressberry/dressberry-maroon-solid-v-neck-peplum-top/19018156/buy,Rs. 559,4.1,DressBerry,Solid V-Neck Peplum Top,Rs. 1599,258
tops/h%26m/hm-full-sleeve-floral-print-top/29247522/buy,,,H&M,Full Sleeve Floral Print Top,,
tops/allen+solly+woman/allen-solly-woman-v-neck-fitted-top/27475694/buy,,4.1,Allen Solly Woman,V-Neck Fitted Top,,16
tops/fablestreet/fablestreet-v-neck-regular-top/24457032/buy,Rs. 1383,4.1,FableStreet,V-Neck Regular Top,Rs. 1895,24
tops/dressberry/dressberry-core-minimalistic-cinched-top/29346934/buy,Rs. 599,,DressBerry,Core Minimalistic Cinched Top,Rs. 899,
tops/inweave/inweave--women-blue-colourblocked-pure-cotton-a-line-top/14402634/buy,Rs. 681,3.9,InWeave,Pure Cotton A-Line Top,Rs. 2199,1.6k
tops/only/only-lapel-collar-cuffed-sleeves-shirt-style-top/28550104/buy,Rs. 1149,3.1,ONLY,Cuffed Sleeves Shirt Style Top,Rs. 2299,7
tops/rareism/rareism-floral-printed-high-low-top/29872608/buy,Rs. 1799,,RAREISM,Floral Printed High-Low Top,Rs. 2999,
tops/sassafras/sassafras-beige--black-animal-print-shirt-style-top/9070021/buy,Rs. 391,4.2,SASSAFRAS,Animal Print Shirt Style Top,Rs. 1399,6.8k
tops/h%26m/hm-cropped-strappy-top/29415188/buy,,4.2,H&M,Cropped Strappy Top,,54
tops/dracht/dracht-self-design-shoulder-strap-fitted-top/27765570/buy,Rs. 699,4,Dracht,Self Design Fitted Top,Rs. 1399,57
tops/tokyo+talkies/tokyo-talkies-pink-round-neck-puff-sleeves-crop-top/22860886/buy,Rs. 318,4.2,Tokyo Talkies,Puff Sleeves Crop Top,Rs. 1099,419
tops/trendyol/trendyol-strapless-corset-crop-top/25129568/buy,Rs. 2479,2.9,Trendyol,Strapless Corset Crop Top,Rs. 3099,11
tops/berrybird/berrybird-ribbed-square-neck-sleeveless-crop-top/27684958/buy,Rs. 492,4.4,BerryBird,Ribbed Square Neck Crop Top,Rs. 1449,979
tops/anouk/anouk-navy-blue-ethnic-motifs-bell-sleeved-pure-cotton-top/12135338/buy,Rs. 479,4.2,Anouk,Ethnic Motifs Bell Sleeved Pure Cotton Top,Rs. 1599,3k
tops/chic+by+tokyo+talkies/chic-by-tokyo-talkies-women-classic-white-solid-top/16827118/buy,Rs. 395,4.1,CHIC BY TOKYO TALKIES,Solid Top,Rs. 1099,5k
tops/amydus/amydus-plus-size-geometric-printed-v-neck-top/28648196/buy,Rs. 1799,4.2,Amydus,Plus Size Printed V-Neck Top,Rs. 2999,6
tops/fablestreet/fablestreet-black-cowl-neck-satin-top/20860458/buy,Rs. 1821,4.2,FableStreet,Cowl Neck Top,Rs. 2495,65
tops/azira/azira-floral-printed-mandarin-collar-cotton-pleated-a-line-top/28987702/buy,Rs. 699,4.1,Azira,Printed Cotton A-Line Top,Rs. 1899,470
tops/anouk/anouk-ethnic-printed-roll-up-sleeves-shirt-style-cotton-top/29958951/buy,Rs. 719,4.3,Anouk,Printed Shirt Style Cotton Top,Rs. 1999,4
tops/mango/mango-ribbed-knit-fitted-top/28844266/buy,Rs. 2331,,MANGO,Ribbed Knit Fitted Top,Rs. 2590,
tops/god+bless/god-bless-mustard-yellow--off-white-print-cinched-waist-longline-top/20915110/buy,Rs. 659,4.2,God Bless,Print Cinched Waist Top,Rs. 1999,285
tops/vero+moda/vero-moda-copper-toned-extended-sleeves-blouson-top/25901476/buy,Rs. 1034,4,Vero Moda,Extended Sleeves Blouson Top,Rs. 2299,26
tops/sassafras/sassafras-black-ribbed-high-neck-fitted-top/24956682/buy,Rs. 519,4.3,SASSAFRAS,Ribbed High Neck Fitted Top,Rs. 1299,645
tops/chemistry/chemistry-striped-tie-up-neck-top/26271270/buy,Rs. 434,4.3,Chemistry,Striped Tie-Up Neck Top,Rs. 1499,51
tops/trendyol/trendyol-shoulder-straps-crop-top/27536498/buy,Rs. 1039,4.5,Trendyol,Shoulder Straps Crop Top,Rs. 1299,41
tops/aahwan/aahwan-women-black-solid-high-neck-top/18488444/buy,Rs. 499,4,AAHWAN,Women High Neck Top,Rs. 999,1.3k
tops/janasya/janasya-plus-size-floral-printed-v-neck-cuffed-sleeves-georgette-a-line-top/27482876/buy,Rs. 1301,4,Janasya,Plus Size Georgette A-Line Top,Rs. 3099,77
tops/mango/mango-contrast-trim-tank-crop-top/28084240/buy,Rs. 643,4.5,MANGO,Contrast Trim Tank Crop Top,Rs. 990,46
tops/dressberry/dressberry-porcelain-white-soaked-in-sleeve-drama-ribbed-crop-top/29155446/buy,Rs. 699,,DressBerry,Porcelian White Rib Top,Rs. 1399,
tops/cutiekins/cutiekins-girls-floral-printed-off-shoulder-long-sleeves-top/21867204/buy,Rs. 399,4.1,Cutiekins,Floral Print Ruffles Crepe Top,Rs. 1599,1.6k
tops/aahwan/aahwan-basic-square-neck-top/27618690/buy,Rs. 599,4,AAHWAN,Basic Square Neck Top,Rs. 1999,6.3k
swim-tops/trendyol/trendyol-women-off-white-textured-underwired-swim-top/19561664/buy,Rs. 1979,4,Trendyol,Women Underwired Swim Top,Rs. 2199,90
tops/stylecast/stylecast-floral-print-top/28104032/buy,Rs. 1149,3.5,StyleCast,Floral Print Top,Rs. 2799,13
tops/roadster/roadster-lavender-ribbed-top/13555274/buy,Rs. 239,4.2,Roadster,Ribbed Top,Rs. 799,228
tops/h%26m/-hm-ribbed-vest-top/30145539/buy,,,H&M,Ribbed Vest Top,,
tops/the+pink+moon/the-pink-moon-v-neck-wrap-plus-size-top/28148996/buy,Rs. 1781,4.1,The Pink Moon,V-Neck Wrap Top,Rs. 2199,15
tops/sangria/sangria-ethnic-motifs-printed-cotton-a-line-top/24282106/buy,Rs. 725,3.8,Sangria,Ethnic Motifs Printed Top,Rs. 2199,240
tops/tokyo+talkies/tokyo-talkies-red-self-designed-hight-neck-puff-sleeve-a-line-top/24155192/buy,Rs. 389,3.5,Tokyo Talkies,Puff Sleeve A-Line Top,Rs. 1099,291
tops/h%26m/hm-ribbed-vest-top/30008622/buy,,3.2,H&M,Ribbed Vest Top,,10
tops/mast+%26+harbour/mast--harbour-women-peach-coloured-solid-top/8325229/buy,Rs. 314,4.1,Mast & Harbour,Solid Top,Rs. 899,669
tops/frempy/frempy-floral-printed-roll-up-sleeves-pure-cotton-top/28415602/buy,Rs. 839,4.3,Frempy,Floral Roll-Up Sleeves Top,Rs. 1699,190
tops/roadster/the-roadster-life-co-solid-mandarin-collar-roll-up-sleeves-cotton-linen-top/20182004/buy,Rs. 798,4.2,Roadster,Cotton Linen Regular Top,Rs. 1699,17.8k
tops/vero+moda/vero-moda-halter-neck-striped-top/22596046/buy,Rs. 899,3.8,Vero Moda,Halter Neck Striped Top,Rs. 2999,19
tops/qomn/qomn-floral-print-v-neck-cotton-shirt-style-top/29823522/buy,Rs. 909,4.8,QOMN,Floral Print Shirt Style Top,Rs. 1299,6
tops/roadster/roadster-women-black-ribbed-regular-lettuce-edge-top/10964424/buy,Rs. 300,4.3,Roadster,Ribbed Lettuce Edge Top,Rs. 699,860
tops/qomn/qomn-navy-blue-geometric-printed-pure-cotton-regular-top/14182598/buy,Rs. 839,4.3,QOMN,Geometric Printed Regular Top,Rs. 1399,3k
tops/all+about+you/all-about-you-geometric-print-tie-up-neck-puff-sleeves-regular-top/29059346/buy,Rs. 594,3.9,all about you,Geometric Print Regular Top,Rs. 1699,86
tops/mango/mango-shoulder-straps-cami-top/28824580/buy,Rs. 643,4.4,MANGO,Shoulder Straps Cami Top,Rs. 990,58
tops/tokyo+talkies/tokyo-talkies-floral-printed-smocked-bralette-crop-top/22513380/buy,Rs. 284,4.2,Tokyo Talkies,Printed Bralette Crop Top,Rs. 949,1.1k
tops/chemistry/chemistry-boat-neck-full-cuffed-sleeves-top/26898558/buy,Rs. 431,,Chemistry,Boat Neck Full Sleeves Top,Rs. 1599,
tops/tokyo+talkies/tokyo-talkies-women-beige-striped-tank-pure-cotton-top/12094350/buy,Rs. 359,4.2,Tokyo Talkies,Striped Tank Pure Cotton Top,Rs. 749,5.2k
tops/mango/mango-scoop-neck-top/30001592/buy,Rs. 891,,MANGO,Scoop neck Top,Rs. 990,
tops/u%26f+beyond/uf-beyond-red-plus-size-floral-printed-puff-sleeves-shirt-style-top/27421554/buy,Rs. 799,4.3,U&F Beyond,Plus Size Shirt Style Top,Rs. 3199,91
tops/tokyo+talkies/tokyo-talkies-lime-green-crop-top-with-cut-out/17538116/buy,Rs. 175,4.2,Tokyo Talkies,Crop Top with Cut-Out,Rs. 549,4.7k
tops/lulu+%26+sky/lulu--sky-embellished-bralette-crop-top/25015304/buy,Rs. 1049,3.6,LULU & SKY,Embellished Bralette Crop Top,Rs. 2335,27
tops/stylecast/stylecast-blue-shirt-style-shirt-collar-top/26698904/buy,Rs. 1149,3.4,StyleCast,Shirt Collar Top,Rs. 3149,11
tops/vero+moda/vero-moda-floral-printed-cuffed-sleeves-top/27653092/buy,Rs. 1149,4,Vero Moda,Printed Cuffed Sleeves Top,Rs. 2299,6
tops/nike/nike-one-relaxed-womens-dri-fit-short-sleeve-top/28754130/buy,,4.3,Nike,One Relaxed Dri-FIT Top,,4
tops/pluss+studio/pluss-studio-black-ethnic-motifs-cinched-waist-top/9295317/buy,Rs. 359,4.2,plusS Studio,Ethnic Motifs Cinched Waist Top,Rs. 1799,4.5k
tops/dressberry/dressberry-trendy-tropical-halter-hotness-smocked-top/29177070/buy,Rs. 399,,DressBerry,Trendy Tropical Halter Top,Rs. 699,
tops/berrylush/berrylush-floral-printed-off-shoulder-bell-sleeves-smocked-bardot-top/22491706/buy,Rs. 649,4,Berrylush,Printed Smocked Bardot Top,Rs. 1249,542
tops/athena/athena-studded-v-neck-crop-top/22014610/buy,Rs. 629,4.3,Athena,Studded Crop Top,Rs. 1499,173
tops/sassafras/sassafras-pure-cotton-self-design-schiffli-shoulder-strap-tiered-top/29233364/buy,Rs. 719,4.1,SASSAFRAS,Pure Cotton Tiered Top,Rs. 1599,33
tops/van+heusen+woman/van-heusen-woman-round-neck-extended-sleeves-top/26331418/buy,Rs. 884,4.4,Van Heusen Woman,Extended Sleeves Top,Rs. 1499,9
