URL,Discount,Rating,Brand,Item,MRP,Reviews
kurta-sets/anayna/anayna-women-floral-printed-pure-cotton-kurta-with-salwar--with-dupatta/23158862/buy,Rs. 1276,4.1,anayna,Women Printed Kurta with Salwar With Dupatta,Rs. 3990,237
kurtas/kalini/kalini-floral-embroidered-cotton-straight-kurta/24045460/buy,Rs. 680,4.1,KALINI,Embroidered Cotton Kurta,Rs. 2959,3.9k
kurta-sets/anayna/anayna-women-floral-printed-regular-kurta-with-trousers/22858200/buy,Rs. 960,4.4,anayna,Women Printed Kurta with Trousers,Rs. 3098,11.8k
kurta-sets/sangria/sangria-floral-printed-v-neck-anarkali-kurta--palazzos-/24964740/buy,Rs. 1369,4.1,Sangria,Floral Printed Kurta Set,Rs. 4149,1.9k
kurta-sets/indo+era/indo-era-women-floral-embroidered-thread-work-liva-kurta-with-trousers/19881750/buy,Rs. 1299,4.3,Indo Era,Embroidered Kurta & Trousers,Rs. 6999,6.4k
kurta-sets/kalini/kalini-floral-embroidered-regular-foil-printed-sequined-kurta-with-trousers--dupatta/26302298/buy,Rs. 1463,3.6,KALINI,Kurta Set With Dupatta,Rs. 5419,1.3k
kurta-sets/ahika/ahika-women-panelled-thread-work-kurta-with-palazzos--with-dupatta/28087414/buy,Rs. 2699,3.7,AHIKA,Women Kurta with Palazzos With Dupatta,Rs. 11998,74
kurta-sets/libas/libas-women-black-pure-cotton-yoke-design-panelled-kurta-with-palazzos--dupatta/15055280/buy,Rs. 1189,4.3,Libas,Cotton Yoke Design Kurta  Set,Rs. 3499,8.7k
kurta-sets/kalini/kalini-women-floral-printed-kurta-with-trousers--dupatta/21320942/buy,Rs. 807,3.7,KALINI,Women Printed Kurta Set With Dupatta,Rs. 3843,11.5k
kurta-sets/varanga/varanga-women-magenta--golden-ethnic-motifs-yoke-design-kurta-with-trousers--dupatta/17251470/buy,Rs. 1299,4.2,Varanga,Women Yoke Design Kurta with Trousers With Dupatta,Rs. 4999,7.5k
tops/qomn/qomn-blue-print-mandarin-collar-empire-pure-cotton-longline-top/19524874/buy,Rs. 959,4.4,QOMN,Print Mandarin Collar Empire Top,Rs. 1499,8.1k
kurta-sets/kalini/kalini-floral-embroidered-gotta-patti-pure-cotton-kurta-set-with-dupatta/21675602/buy,Rs. 1679,4.2,KALINI,Cotton Embroidered Kurta Set,Rs. 3999,3.6k
kurta-sets/kalini/kalini-floral-printed-kurta--trousers-with-dupatta/26983472/buy,Rs. 782,4,KALINI,Floral Printed Kurta Set,Rs. 4345,320
kurta-sets/sangria/sangria-floral-printed-straight-kurta-with-trousers--dupatta/26023436/buy,Rs. 1391,3.9,Sangria,Kurta With Trousers & Dupatta,Rs. 4799,500
kurta-sets/kalini/kalini-v-neck-embroidered-floral-print-kurta-with-trousers--dupatta/26718448/buy,Rs. 999,3.8,KALINI,Kurta with Trousers & Dupatta,Rs. 4345,1.9k
kurta-sets/kalini/kalini-v-neck-anrkali-pleated-kurta-with-trousers--dupatta/27990220/buy,Rs. 912,3.6,KALINI,Kurta Set With Dupatta,Rs. 4345,701
kurta-sets/kalini/kalini-ethnic-motifs-printed-printed-notch-neck-straight-kurta-with-trousers--dupatta/28933934/buy,Rs. 899,3.9,KALINI,Kurta With Trousers & Dupatta,Rs. 4999,258
kurta-sets/indo+era/indo-era-women-floral-yoke-design-regular-pure-cotton-kurta-with-trousers--with-dupatta/26774670/buy,Rs. 1199,3.7,Indo Era,Women Yoke Design Kurta with Trousers With Dupatta,Rs. 5599,172
kurta-sets/inddus/inddus-floral-embroidered-regular-thread-work-a-line-kurta-with-trousers--dupatta/28877946/buy,Rs. 2799,4.2,Inddus,Kurta with Trousers & Dupatta,Rs. 7999,102
kurtas/crenol+threads/crenol-threads-floral-printed-lace-work-pure-cotton-straight-kurta/29685796/buy,Rs. 699,4.1,CRENOL THREADS,Floral Printed Straight Kurta,Rs. 2499,88
kurta-sets/kalini/kalini-floral-embroidered-straight-kurta-with-trousers--dupatta/26983478/buy,Rs. 825,3.5,KALINI,Embroidered Kurta Set,Rs. 4345,358
kurtas/anayna/anayna-women-ethnic-motifs-printed-kurta/26972234/buy,Rs. 659,4.5,anayna,Women Ethnic Motifs Printed Kurta,Rs. 2199,487
kurtas/kalini/kalini-floral-embroidered-thread-work-straight-kurta/23709952/buy,Rs. 671,4,KALINI,Embroidered Straight kurta,Rs. 3199,10.8k
kurta-sets/gillori/gillori-ethnic-motifs-printed-gotta-patti-angrakha-anarkali-kurta-with-trousers--dupatta/22775502/buy,Rs. 2969,4.2,GILLORI,Kurta with Trousers & Dupatta,Rs. 3299,661
kurta-sets/libas/libas-women-ethnic-motifs-regular-kurta-with-trousers--dupatta/17487194/buy,Rs. 2159,4.4,Libas,Kurta with Trousers & Dupatta,Rs. 4499,10.5k
kurta-sets/khushal+k/khushal-k-women-regular-gotta-patti-kurta-with-trousers--with-dupatta/27783260/buy,Rs. 1295,4.2,Khushal K,Women Kurta with Trousers With Dupatta,Rs. 5399,1.5k
kurta-sets/nayo/nayo-women-maroon--cream-coloured-printed-kurta-with-palazzos--dupatta/14170548/buy,Rs. 1749,4.2,Nayo,Printed Kurta with Palazzos & Dupatta,Rs. 3499,4k
kurta-sets/kalini/kalini-women-green-ethnic-motifs-embroidered-thread-work-kurta-with-palazzo--dupatta/20282678/buy,Rs. 776,4.2,KALINI,Women Embroidered Kurta Set,Rs. 3699,7.6k
kurta-sets/libas/libas-women-white--navy-blue-floral-printed-kurta-with-palazzos--dupatta/11301464/buy,Rs. 1289,4.5,Libas,Women Printed Kurta with Palazzos & Dupatta,Rs. 2999,9.2k
kurtas/kalini/kalini-floral-chikankari-embroidered-notched-neck-straight-kurta/28035186/buy,Rs. 871,4.2,KALINI,Chikankari Embroidered Kurta,Rs. 3632,111
kurta-sets/kalini/kalini-floral-embroidered-regular-kurti-with-palazzos--with-dupatta/24971794/buy,Rs. 1747,4.1,KALINI,Embroidered Regular Kurta Set,Rs. 7599,347
kurta-sets/kalini/kalini-floral-printed-kurta-with-trousers/27173276/buy,Rs. 831,3.3,KALINI,Printed Kurta with Trousers,Rs. 3197,257
kurta-sets/indo+era/indo-era-floral-embroidered-regular-thread-work-kurta-with-trousers--dupatta/25063542/buy,Rs. 1899,3.8,Indo Era,Embroidered Kurta Set,Rs. 6999,356
kurta-sets/anouk/anouk-blue--white-ethnic-motifs-print-mirror-work-cotton-straight-kurta-trousers-dupatta/19133062/buy,Rs. 1375,4.2,Anouk,Ethnic Mirror Cotton Kurta Set,Rs. 4299,3.3k
kurta-sets/anouk/anouk-ethnic-motifs-printed-gotta-patti-pure-cotton-kurta-with-trousers--dupatta/27752796/buy,Rs. 1597,3.9,Anouk,Kurta With Trousers & Dupatta,Rs. 4699,39
kurtas/kalini/kalini-ethnic-motif-printed-high-slit-kurta/24793420/buy,Rs. 599,4.3,KALINI,High-Slit Kurta,Rs. 2499,3.2k
kurta-sets/anouk/anouk-green-floral-printed-panelled-pure-cotton-anarkali-kurta-with-trousers--dupatta/27432548/buy,Rs. 1949,4.3,Anouk,Kurta With Trousers & Dupatta,Rs. 6499,270
dresses/kalini/kalini-colourblocked-sweetheart-neck-flutter-sleeves-maxi-dress/25655440/buy,Rs. 899,3.5,KALINI,Colourblocked Maxi Dress,Rs. 4999,660
kurta-sets/kalini/kalini-floral-printed-v-neck-regular-kurta-with-trousers--dupatta/24794992/buy,Rs. 1199,4.3,KALINI,Printed Kurta Set,Rs. 6999,2k
sarees/inddus/inddus-floral-sequins-and-thread-embroidered-saree-with-blouse-piece/24275384/buy,Rs. 1979,4.2,Inddus,Net Saree,Rs. 6599,1.9k
kurtas/anouk/anouk-leheriya-printed-halter-neck-thread-work-kurta/25487680/buy,Rs. 594,4.5,Anouk,Leheriya Printed Kurta,Rs. 1699,2.1k
kurta-sets/kalini/kalini-ethnic-motifs-printed-anarkali-pleated-kurta-with-trousers--dupatta/24554204/buy,Rs. 998,4,KALINI,Printed Pleated Kurta Set,Rs. 3699,2.3k
kurta-sets/ahika/ahika-women-off-white--navy-blue-printed-kurta-with-trousers--dupatta/14038200/buy,Rs. 999,4,AHIKA,Kurta with Trousers & Dupatta,Rs. 3748,5k
kurta-sets/white+world/white-world-women-floral-embroidered-regular-thread-work-kurta-with-salwar--with-dupatta/29645094/buy,Rs. 1699,2.6,White World,Women Embroidered Kurta with Salwar With Dupatta,Rs. 9999,97
kurta-sets/anayna/anayna-floral-printed-round-neck-thread-work-straight-kurta-with-trousers/29309916/buy,Rs. 1188,4.4,anayna,Straight Kurta with Trousers,Rs. 3496,150
kurta-sets/kalini/kalini-bandhani-printed-regular-kurta-with-trousers--dupatta/23518532/buy,Rs. 776,3.9,KALINI,Kurta With Trousers & Dupatta,Rs. 3699,9.4k
kurta-sets/kalini/kalini-leheriya-printed-thread-work-straight-kurta-with-trousers--dupatta/28546170/buy,Rs. 912,4.1,KALINI,Printed Thread Work Kurta Set,Rs. 4345,14.5k
kurta-sets/kalini/kalini-ethnic-motifs-embroidered-sequined-kurta--sharara-with-dupatta/25405796/buy,Rs. 1529,4,KALINI,Embroidered Kurta Set,Rs. 8999,306
kurta-sets/yuris/yuris-women-blue-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/16649052/buy,Rs. 1504,4.4,Yuris,Women Kurta Set with Dupatta,Rs. 4299,1.7k
kurtas/libas/libas-women-maroon-yoke-design-embellished-kurta/18137424/buy,Rs. 1187,4.5,Libas,Women Yoke Design Kurta,Rs. 3299,2k
kurta-sets/kalini/kalini-floral-printed-v-neck-thread-work-anarkali-cotton-kurta-with-trousers--dupatta/28126088/buy,Rs. 1199,4.3,KALINI,Kurta with Trousers & Dupatta,Rs. 6999,710
kurta-sets/indo+era/indo-era-ethnic-motifs-printed-regular-sequinned-kurta-with-trousers--dupatta/23453032/buy,Rs. 1699,4.2,Indo Era,Kurta with Trousers & Dupatta,Rs. 6999,592
kurta-sets/kalini/kalini-floral-embroidered-a-line-thread-work-kurta-with-palazzos--dupatta/26142380/buy,Rs. 1689,3.4,KALINI,Embroidered Kurta Set,Rs. 8449,1.3k
kurta-sets/kalini/kalini-floral-embroidered-kurta-with-trousers--dupatta/28555372/buy,Rs. 912,3.8,KALINI,Embroidered Kurta Set,Rs. 4345,432
kurta-sets/indo+era/indo-era-floral-embroidered-regular-kurta-with-trousers--dupatta/22992580/buy,Rs. 1549,4.2,Indo Era,Women Embroidered Kurta Set,Rs. 6999,1.5k
kurta-sets/kalini/kalini-floral-embroidered-regular-foil-printed-sequined-kurta-with-trousers--dupatta/26302298/buy,Rs. 1463,3.6,KALINI,Kurta Set With Dupatta,Rs. 5419,1.3k
kurta-sets/ahika/ahika-women-panelled-thread-work-kurta-with-palazzos--with-dupatta/28087414/buy,Rs. 2699,3.7,AHIKA,Women Kurta with Palazzos With Dupatta,Rs. 11998,74
kurta-sets/libas/libas-women-black-pure-cotton-yoke-design-panelled-kurta-with-palazzos--dupatta/15055280/buy,Rs. 1189,4.3,Libas,Cotton Yoke Design Kurta  Set,Rs. 3499,8.7k
kurta-sets/kalini/kalini-women-floral-printed-kurta-with-trousers--dupatta/21320942/buy,Rs. 807,3.7,KALINI,Women Printed Kurta Set With Dupatta,Rs. 3843,11.5k
kurta-sets/varanga/varanga-women-magenta--golden-ethnic-motifs-yoke-design-kurta-with-trousers--dupatta/17251470/buy,Rs. 1299,4.2,Varanga,Women Yoke Design Kurta with Trousers With Dupatta,Rs. 4999,7.5k
tops/qomn/qomn-blue-print-mandarin-collar-empire-pure-cotton-longline-top/19524874/buy,Rs. 959,4.4,QOMN,Print Mandarin Collar Empire Top,Rs. 1499,8.1k
kurta-sets/kalini/kalini-floral-embroidered-gotta-patti-pure-cotton-kurta-set-with-dupatta/21675602/buy,Rs. 1679,4.2,KALINI,Cotton Embroidered Kurta Set,Rs. 3999,3.6k
kurta-sets/kalini/kalini-floral-printed-kurta--trousers-with-dupatta/26983472/buy,Rs. 782,4,KALINI,Floral Printed Kurta Set,Rs. 4345,320
kurta-sets/sangria/sangria-floral-printed-straight-kurta-with-trousers--dupatta/26023436/buy,Rs. 1391,3.9,Sangria,Kurta With Trousers & Dupatta,Rs. 4799,500
kurta-sets/kalini/kalini-v-neck-embroidered-floral-print-kurta-with-trousers--dupatta/26718448/buy,Rs. 999,3.8,KALINI,Kurta with Trousers & Dupatta,Rs. 4345,1.9k
kurta-sets/kalini/kalini-v-neck-anrkali-pleated-kurta-with-trousers--dupatta/27990220/buy,Rs. 912,3.6,KALINI,Kurta Set With Dupatta,Rs. 4345,701
kurta-sets/kalini/kalini-ethnic-motifs-printed-printed-notch-neck-straight-kurta-with-trousers--dupatta/28933934/buy,Rs. 899,3.9,KALINI,Kurta With Trousers & Dupatta,Rs. 4999,258
kurta-sets/indo+era/indo-era-women-floral-yoke-design-regular-pure-cotton-kurta-with-trousers--with-dupatta/26774670/buy,Rs. 1199,3.7,Indo Era,Women Yoke Design Kurta with Trousers With Dupatta,Rs. 5599,172
kurta-sets/inddus/inddus-floral-embroidered-regular-thread-work-a-line-kurta-with-trousers--dupatta/28877946/buy,Rs. 2799,4.2,Inddus,Kurta with Trousers & Dupatta,Rs. 7999,102
kurtas/crenol+threads/crenol-threads-floral-printed-lace-work-pure-cotton-straight-kurta/29685796/buy,Rs. 699,4.1,CRENOL THREADS,Floral Printed Straight Kurta,Rs. 2499,88
kurta-sets/kalini/kalini-floral-embroidered-straight-kurta-with-trousers--dupatta/26983478/buy,Rs. 825,3.5,KALINI,Embroidered Kurta Set,Rs. 4345,358
kurtas/anayna/anayna-women-ethnic-motifs-printed-kurta/26972234/buy,Rs. 659,4.5,anayna,Women Ethnic Motifs Printed Kurta,Rs. 2199,487
kurtas/kalini/kalini-floral-embroidered-thread-work-straight-kurta/23709952/buy,Rs. 671,4,KALINI,Embroidered Straight kurta,Rs. 3199,10.8k
kurta-sets/gillori/gillori-ethnic-motifs-printed-gotta-patti-angrakha-anarkali-kurta-with-trousers--dupatta/22775502/buy,Rs. 2969,4.2,GILLORI,Kurta with Trousers & Dupatta,Rs. 3299,661
kurta-sets/libas/libas-women-ethnic-motifs-regular-kurta-with-trousers--dupatta/17487194/buy,Rs. 2159,4.4,Libas,Kurta with Trousers & Dupatta,Rs. 4499,10.5k
kurta-sets/khushal+k/khushal-k-women-regular-gotta-patti-kurta-with-trousers--with-dupatta/27783260/buy,Rs. 1295,4.2,Khushal K,Women Kurta with Trousers With Dupatta,Rs. 5399,1.5k
kurta-sets/nayo/nayo-women-maroon--cream-coloured-printed-kurta-with-palazzos--dupatta/14170548/buy,Rs. 1749,4.2,Nayo,Printed Kurta with Palazzos & Dupatta,Rs. 3499,4k
kurta-sets/kalini/kalini-women-green-ethnic-motifs-embroidered-thread-work-kurta-with-palazzo--dupatta/20282678/buy,Rs. 776,4.2,KALINI,Women Embroidered Kurta Set,Rs. 3699,7.6k
kurta-sets/libas/libas-women-white--navy-blue-floral-printed-kurta-with-palazzos--dupatta/11301464/buy,Rs. 1289,4.5,Libas,Women Printed Kurta with Palazzos & Dupatta,Rs. 2999,9.2k
kurtas/kalini/kalini-floral-chikankari-embroidered-notched-neck-straight-kurta/28035186/buy,Rs. 871,4.2,KALINI,Chikankari Embroidered Kurta,Rs. 3632,111
kurta-sets/kalini/kalini-floral-embroidered-regular-kurti-with-palazzos--with-dupatta/24971794/buy,Rs. 1747,4.1,KALINI,Embroidered Regular Kurta Set,Rs. 7599,347
kurta-sets/kalini/kalini-floral-printed-kurta-with-trousers/27173276/buy,Rs. 831,3.3,KALINI,Printed Kurta with Trousers,Rs. 3197,257
kurta-sets/indo+era/indo-era-floral-embroidered-regular-thread-work-kurta-with-trousers--dupatta/25063542/buy,Rs. 1899,3.8,Indo Era,Embroidered Kurta Set,Rs. 6999,356
kurta-sets/anouk/anouk-blue--white-ethnic-motifs-print-mirror-work-cotton-straight-kurta-trousers-dupatta/19133062/buy,Rs. 1375,4.2,Anouk,Ethnic Mirror Cotton Kurta Set,Rs. 4299,3.3k
kurta-sets/anouk/anouk-ethnic-motifs-printed-gotta-patti-pure-cotton-kurta-with-trousers--dupatta/27752796/buy,Rs. 1597,3.9,Anouk,Kurta With Trousers & Dupatta,Rs. 4699,39
kurtas/kalini/kalini-ethnic-motif-printed-high-slit-kurta/24793420/buy,Rs. 599,4.3,KALINI,High-Slit Kurta,Rs. 2499,3.2k
kurta-sets/anouk/anouk-green-floral-printed-panelled-pure-cotton-anarkali-kurta-with-trousers--dupatta/27432548/buy,Rs. 1949,4.3,Anouk,Kurta With Trousers & Dupatta,Rs. 6499,270
dresses/kalini/kalini-colourblocked-sweetheart-neck-flutter-sleeves-maxi-dress/25655440/buy,Rs. 899,3.5,KALINI,Colourblocked Maxi Dress,Rs. 4999,660
kurta-sets/kalini/kalini-floral-printed-v-neck-regular-kurta-with-trousers--dupatta/24794992/buy,Rs. 1199,4.3,KALINI,Printed Kurta Set,Rs. 6999,2k
sarees/inddus/inddus-floral-sequins-and-thread-embroidered-saree-with-blouse-piece/24275384/buy,Rs. 1979,4.2,Inddus,Net Saree,Rs. 6599,1.9k
kurtas/anouk/anouk-leheriya-printed-halter-neck-thread-work-kurta/25487680/buy,Rs. 594,4.5,Anouk,Leheriya Printed Kurta,Rs. 1699,2.1k
kurta-sets/kalini/kalini-ethnic-motifs-printed-anarkali-pleated-kurta-with-trousers--dupatta/24554204/buy,Rs. 998,4,KALINI,Printed Pleated Kurta Set,Rs. 3699,2.3k
kurta-sets/ahika/ahika-women-off-white--navy-blue-printed-kurta-with-trousers--dupatta/14038200/buy,Rs. 999,4,AHIKA,Kurta with Trousers & Dupatta,Rs. 3748,5k
kurta-sets/white+world/white-world-women-floral-embroidered-regular-thread-work-kurta-with-salwar--with-dupatta/29645094/buy,Rs. 1699,2.6,White World,Women Embroidered Kurta with Salwar With Dupatta,Rs. 9999,97
kurta-sets/anayna/anayna-floral-printed-round-neck-thread-work-straight-kurta-with-trousers/29309916/buy,Rs. 1188,4.4,anayna,Straight Kurta with Trousers,Rs. 3496,150
kurta-sets/kalini/kalini-bandhani-printed-regular-kurta-with-trousers--dupatta/23518532/buy,Rs. 776,3.9,KALINI,Kurta With Trousers & Dupatta,Rs. 3699,9.4k
kurta-sets/kalini/kalini-leheriya-printed-thread-work-straight-kurta-with-trousers--dupatta/28546170/buy,Rs. 912,4.1,KALINI,Printed Thread Work Kurta Set,Rs. 4345,14.5k
kurta-sets/kalini/kalini-ethnic-motifs-embroidered-sequined-kurta--sharara-with-dupatta/25405796/buy,Rs. 1529,4,KALINI,Embroidered Kurta Set,Rs. 8999,306
kurta-sets/yuris/yuris-women-blue-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/16649052/buy,Rs. 1504,4.4,Yuris,Women Kurta Set with Dupatta,Rs. 4299,1.7k
kurtas/libas/libas-women-maroon-yoke-design-embellished-kurta/18137424/buy,Rs. 1187,4.5,Libas,Women Yoke Design Kurta,Rs. 3299,2k
kurta-sets/kalini/kalini-floral-printed-v-neck-thread-work-anarkali-cotton-kurta-with-trousers--dupatta/28126088/buy,Rs. 1199,4.3,KALINI,Kurta with Trousers & Dupatta,Rs. 6999,710
kurta-sets/indo+era/indo-era-ethnic-motifs-printed-regular-sequinned-kurta-with-trousers--dupatta/23453032/buy,Rs. 1699,4.2,Indo Era,Kurta with Trousers & Dupatta,Rs. 6999,592
kurta-sets/kalini/kalini-floral-embroidered-a-line-thread-work-kurta-with-palazzos--dupatta/26142380/buy,Rs. 1689,3.4,KALINI,Embroidered Kurta Set,Rs. 8449,1.3k
kurta-sets/kalini/kalini-floral-embroidered-kurta-with-trousers--dupatta/28555372/buy,Rs. 912,3.8,KALINI,Embroidered Kurta Set,Rs. 4345,432
kurta-sets/indo+era/indo-era-floral-embroidered-regular-kurta-with-trousers--dupatta/22992580/buy,Rs. 1549,4.2,Indo Era,Women Embroidered Kurta Set,Rs. 6999,1.5k
kurta-sets/kalini/kalini-floral-printed-kurta-with-trousers--dupatta/26630366/buy,Rs. 999,3.4,KALINI,Printed Kurta Set,Rs. 4345,760
kurta-sets/skyasia/skyasia-floral-printed-regular-viscose-rayon-kurta-set-with-dupatta/24261692/buy,Rs. 979,3.9,SkyaSia,Kurta Set With Dupatta,Rs. 3499,1.8k
kurtas/anayna/anayna-women-white--beige-pure-cotton-ethnic-motifs-printed-angrakha-kurta/17351580/buy,Rs. 659,4.4,anayna,Women Printed Angrakha Kurta,Rs. 2199,1.3k
kurta-sets/anouk/anouk-blue-floral-printed-regular-thread-work-pure-cotton-kurta-with-patiala--dupatta/28320346/buy,Rs. 1499,4.3,Anouk,Kurta With Patiala & Dupatta,Rs. 5999,3.3k
kurta-sets/sangria/sangria-embroidered-zardosi-zari-sequined-velvet-a-line-kurta-with-palazzos--dupatta/27574632/buy,Rs. 2069,4,Sangria,Kurta With Palazzos & Dupatta,Rs. 6899,472
kurta-sets/kvsfab/kvsfab-women-purple-ethnic-motifs-embroidered-top-with-skirt--with-jacket/20790194/buy,Rs. 2851,4.2,Kvsfab,Women Embroidered Top with Skirt,Rs. 6199,616
kurta-sets/yuris/yuris-women-black--white-pure-cotton-printed-kurta-with-trousers--dupatta/13027852/buy,Rs. 1461,4.3,Yuris,Kurta with Trousers & Dupatta,Rs. 4299,7.8k
kurta-sets/anouk/anouk-white-floral-printed-straight-pure-cotton-kurta-with-palazzos--dupatta/27432536/buy,Rs. 1499,4.3,Anouk,Kurta With Palazzos & Dupatta,Rs. 4999,619
co-ords/anouk/anouk-black-embroidered-tunic-with-trousers-co-ords/27988104/buy,Rs. 1403,3.9,Anouk,Tunic With Trousers Co-Ords,Rs. 3899,506
skirts/taavi/taavi-black--maroon-kalamkari-hand-block-print-ethnic-sustainable-maxi-pure-cotton-skirt-with-gathers/7393506/buy,Rs. 569,4.1,Taavi,Kalamkari Print Ethnic Sustainable Pure Cotton Skirt,Rs. 1899,11.3k
kurta-sets/libas/libas-floral-embroidered-kurta-with-trousers--with-dupatta/21905424/buy,Rs. 1799,4.3,Libas,Kurta with Trousers & Dupatta,Rs. 3999,722
kurta-sets/singni/singni-ethnic-motifs-yoke-design-empire-kurta-with-trousers--dupatta/27870054/buy,Rs. 959,4.1,SINGNI,Embroidered Kurta Set,Rs. 5999,31.9k
dresses/janasya/janasya-women-yellow-georgette-floral-print-flared-western-dress/18922848/buy,Rs. 1263,4.1,Janasya,Floral A-Line Midi Dress,Rs. 2689,927
kurta-sets/sangria/sangria-ethnic-motifs-printed-pure-cotton-kurta-with-palazzos--dupatta/26218882/buy,Rs. 1391,3.9,Sangria,Printed Pure Cotton Kurta Set,Rs. 4799,491
kurta-sets/janasya/janasya-floral-printed-kurta-with-palazzo-and-dupatta/24597988/buy,Rs. 2699,4.1,Janasya,Printed Anarkali Kurta Set,Rs. 4999,2k
kurta-sets/kalini/kalini-women-ethnic-motifs-printed-empire-gotta-patti-kurta-with-trousers--with-dupatta/24611816/buy,Rs. 1199,4.2,KALINI,Women Printed Kurta Set,Rs. 5999,6k
kurta-sets/anouk/anouk-women-white-woven-design-kurta-with-trousers--dupatta/13237566/buy,Rs. 1665,4.3,Anouk,Woven Design Kurta with Trousers & Dupatta,Rs. 4899,2.8k
kurta-sets/kalini/kalini-floral-printed-v-neck-empire-kurta-with-trouser--dupatta/27320068/buy,Rs. 999,3.8,KALINI,Printed Empire Kurta Set,Rs. 4345,611
kurtas/vbuyz/vbuyz-floral-printed-floral-anarkali-pure-cotton-kurta/22396554/buy,Rs. 788,4.4,Vbuyz,Floral Printed Anarkali Kurta,Rs. 5259,393
kurta-sets/anouk/anouk-pink-floral-printed-straight-thread-work-pure-cotton-kurta-with-trousers--dupatta/30112007/buy,Rs. 1599,,Anouk,Printed Pure Cotton Kurta Set,Rs. 4999,
kurta-sets/kalini/kalini-floral-printed-regular-straight-kurta-wwith-trousers--dupatta/28933142/buy,Rs. 899,3.8,KALINI,Floral Printed Kurta Set,Rs. 4999,163
co-ords/sangria/sangria-maroon-shoulder-straps-top--trouser-with-jacket-co-ord-set/25294314/buy,Rs. 1959,4.2,Sangria,Ethnic Co-Ord Set,Rs. 5599,580
kurta-sets/indo+era/indo-era-floral-yoke-design-thread-work-a-line-kurta-with-trousers--dupatta/24838918/buy,Rs. 1999,4,Indo Era,Kurta With Trousers & Dupatta,Rs. 6999,628
kurta-sets/kalini/kalini-leheriya-printed-sequinned-pure-silk-kurta-with-trousers--dupatta/26144964/buy,Rs. 1520,3.8,KALINI,Kurta with Trousers & Dupatta,Rs. 8449,1.6k
kurta-sets/kalini/kalini-ethnic-motifs-embroidered-regular-thread-work-kurta-with-trousers--dupatta/27966946/buy,Rs. 825,3.8,KALINI,Embroidered Kurta Set,Rs. 4345,163
