URL,Discount,Rating,Brand,Item,MRP,Reviews 
shorts/lulu+%26+sky/lulu--sky-women-tassel-hem-high-rise-denim-shorts/25895082/buy,Rs. 1316,3,LULU & SKY,Women High-Rise Shorts,Rs. 3135,10
shorts/jinfo/jinfo-women-pack-of-3-cycling-shorts/17760272/buy,Rs. 628,4.3,Jinfo,Women Pack Of 3 Cycling Shorts,Rs. 1797,13
shorts/stylecast/stylecast-women-black-mid-rise-hot-pant/23566418/buy,Rs. 1749,,StyleCast,Women Mid-Rise Hot Pant,Rs. 4149,
shorts/roadster/the-roadster-lifestyle-co-women-pure-cotton-high-rise-shorts-with-belt/27293744/buy,Rs. 454,,Roadster,Women Cotton High-Rise Shorts,Rs. 1299,
shorts/kica/kica-women-running-stride-sports-shorts-with-inner-layer/24937546/buy,,4.2,KICA,Women High-Rise Sports Shorts,,72
shorts/h%26m/hm-women-cotton-pull-on-shorts/27477354/buy,,,H&M,Women Cotton Pull-On Shorts,,
lounge-shorts/van+heusen/van-heusen-women-printed-lounge-shorts/15286416/buy,Rs. 664,4.5,Van Heusen,Women Printed Lounge Shorts,Rs. 699,941
shorts/nike/nike-universa-women-medium-support-high-waisted-125cm-approx-biker-shorts-with-pockets/27289732/buy,,,Nike,Women Biker Shorts,,
shorts/indiweaves/indiweaves-women-pack-of-3-floral-printed-high-rise-shorts/23655166/buy,Rs. 658,,IndiWeaves,Women Pack of 3 Printed Shorts,Rs. 1197,
shorts/mango/mango-women-high-rise-linen-bermuda-shorts/28844380/buy,Rs. 2863,,MANGO,Women Linen Bermuda Shorts,Rs. 4090,
shorts/freehand+by+the+indian+garage+co/freehand-by-the-indian-garage-co-women-washed--slim-fit-denim-cotton-shorts/21017330/buy,Rs. 854,4.1,Freehand by The Indian Garage Co,Slim Fit Denim Cotton Shorts,Rs. 2249,24
shorts/stylecast+x+revolte/stylecast-x-revolte-women-washed-high-rise-cotton-denim-shorts/29963345/buy,Rs. 849,,StyleCast x Revolte,Women High-Rise Denim Shorts,Rs. 1899,
lounge-shorts/vastrado/vastrado-women-checked-mid-rise-cotton-shorts/29812400/buy,Rs. 439,,VASTRADO,Women Checked Cotton Shorts,Rs. 799,
shorts/forever+21/forever-21-women-pink-printed-sports-shorts/23819610/buy,Rs. 399,3.5,FOREVER 21,Women Printed Sports Shorts,Rs. 999,11
shorts/indiweaves/indiweaves-women-pack-of-4-geometric-printed-high-rise-shorts/23655160/buy,Rs. 845,1.3,IndiWeaves,Women Pack Of 4 Printed Shorts,Rs. 1596,3
shorts/jc+collection/jc-collection-women-slim-fit-high-rise-rapid-dry-biker-shorts/29359030/buy,Rs. 2479,,JC Collection,Women Slim Fit Biker Shorts,Rs. 3099,
shorts/h%26m/hm-women-jersey-shorts/23498770/buy,Rs. 909,4.3,H&M,Women Jersey Shorts,Rs. 1399,24
shorts/h%26m/hm-women-jersey-shorts/23171784/buy,Rs. 839,4.3,H&M,Women Jersey Shorts,Rs. 1399,23
shorts/tokyo+talkies/tokyo-talkies-women-blue-high-rise-shorts/17602874/buy,Rs. 519,4.2,Tokyo Talkies,Women High-Rise Shorts,Rs. 1999,363
shorts/marks+%26+spencer/marks--spencer-women-high-rise-shorts/29046678/buy,,,Marks & Spencer,Women High-Rise Shorts,,
shorts/marks+%26+spencer/marks--spencer-women-self-design-high-rise-shorts/29046668/buy,,,Marks & Spencer,Women High-Rise Shorts,,
shorts/marks+%26+spencer/marks--spencer-women-high-rise-pleated-shorts/29046690/buy,,,Marks & Spencer,Women High-Rise Pleated Shorts,,
shorts/marks+%26+spencer/marks--spencer-women-high-rise-chino-shorts/29046674/buy,,,Marks & Spencer,Women High-Rise Chino Shorts,,
shorts/sumavi-fashion/sumavi-fashion-women-denim-shorts/23925020/buy,,4.8,SUMAVI-FASHION,Women Denim Shorts,,5
shorts/tommy+hilfiger/tommy-hilfiger-women-cotton-linen-solid-high-rise-shorts-with-fabric-belt/23558016/buy,Rs. 2699,3.8,Tommy Hilfiger,Women Cotton Linen Shorts,Rs. 3599,5
shorts/freakins/freakins-women-high-rise-cut-out-cotton-regular-fit-denim-shorts/28615704/buy,Rs. 1249,,FREAKINS,Women High-Rise Shorts,Rs. 2499,
shorts/ginger+by+lifestyle/ginger-by-lifestyle-mid-rise-cotton-shorts/29742950/buy,,,Ginger by Lifestyle,Women Shorts,,
shorts/forever+21/forever-21-women-blue-mid-rise-above-knee-shorts/19358344/buy,Rs. 524,3.5,FOREVER 21,Women Mid-Rise Shorts,Rs. 1499,24
lounge-shorts/jockey/jockey-women-purple--burgundy-printed-lounge-shorts/17052774/buy,,4.5,Jockey,Women Printed Lounge Shorts,,131
shorts/jockey/jockey-women-training-or-gym-shorts/23508876/buy,,4.4,Jockey,Women Training or Gym Shorts,,35
shorts/cover+story/cover-story-women-brown-mid-rise-cotton-linen-shorts/25480898/buy,Rs. 1295,4,COVER STORY,Women Cotton Linen Shorts,Rs. 2590,4
shorts/puma/puma-women-infuse-woven-relaxed-fitshorts/27155870/buy,Rs. 2599,3.4,Puma,Women INFUSE Woven Shorts,Rs. 3999,5
shorts/trendyol/trendyol-women-slim-fit-cotton-denim-shorts/22415322/buy,Rs. 3039,4.3,Trendyol,Women Denim Shorts,Rs. 3799,7
shorts/styleaone/styleaone-women-conversational-printed-cotton-shorts/23362744/buy,Rs. 319,4.3,StyleAOne,Women Printed Cotton Shorts,Rs. 799,6
shorts/gracit/gracit-women-black-solid-biker-shorts/16083244/buy,Rs. 347,4.1,GRACIT,Women Biker Shorts,Rs. 599,677
shorts/sera/sera-women-floral-printed-outdoor-chino-shorts/23522542/buy,Rs. 479,4.2,Sera,Women Floral Outdoor Chino Shorts,Rs. 1498,41
shorts/ausk/ausk-women-loose-fit-high-rise-shorts/28194736/buy,Rs. 543,,AUSK,Women High-Rise Shorts,Rs. 1699,
lounge-shorts/dreamz+by+pantaloons/dreamz-by-pantaloons-women-striped-pure-cotton-lounge-shorts/27854138/buy,,4.5,Dreamz by Pantaloons,Women Striped Lounge Shorts,,27
shorts/therebelinme/therebelinme-plus-size-womens-black-high-rise-yoga-shorts/19398904/buy,Rs. 826,4.7,theRebelinme,Women High-Rise Yoga Shorts,Rs. 1400,11
shorts/jc+collection/jc-collection-women-slim-fit-high-rise-training-or-gym-shorts/29359108/buy,Rs. 2559,,JC Collection,Women Training or Gym Shorts,Rs. 3199,
shorts/nike/nike-women-high-rise-shorts/24015040/buy,,4.3,Nike,Women High-Rise Shorts,,18
shorts/under+armour/under-armour-women-fly-by-20-printed-running-short/22074114/buy,Rs. 1259,4.3,UNDER ARMOUR,Women Fly By 2.0 Printed Short,Rs. 2799,18
shorts/tokyo+talkies/tokyo-talkies-women-black-regular-shorts/15092132/buy,Rs. 839,4.3,Tokyo Talkies,Women Regular Shorts,Rs. 1499,930
shorts/globus/globus-beige-women-mid-rise-shorts/28167348/buy,Rs. 1272,,Globus,Women Mid-Rise Shorts,Rs. 1899,
shorts/trendyol/trendyol-women-washed-denim-shorts-/29790416/buy,Rs. 1889,,Trendyol,Women Washed Denim Shorts,Rs. 2699,
shorts/invincible/invincible-women-breathable-training-shorts/27863008/buy,Rs. 899,,Invincible,Women Mid Rise Training Shorts,Rs. 999,
shorts/ausk/ausk-women-loose-fit-high-rise-shorts/28907262/buy,Rs. 543,3.8,AUSK,Women Loose Fit High-Rise Shorts,Rs. 1699,5
shorts/inner+amour/inner-amour-women-skinny-fit-high-rise-cycling-sports-shorts-with-antimicrobial-technology/27811952/buy,,,inner amour,Women Cycling Shorts,,
shorts/mango/mango-women-floral-printed-shorts-with-belt/28790224/buy,Rs. 2463,4,MANGO,Women Floral Shorts With Belt,Rs. 3790,3
shorts/trendyol/trendyol-women-mid-rise-denim-shorts/22694854/buy,Rs. 2634,,Trendyol,Women Mid-Rise Denim Shorts,Rs. 3099,
shorts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-lifestyle-shorts/27047046/buy,Rs. 455,3.7,HRX by Hrithik Roshan,Women Lifestyle Shorts,Rs. 1199,13
shorts/bummer/bummer-women-navy-blue-solid-antimicrobial-modal-outdoor-sports-shorts/23276666/buy,Rs. 857,4.3,bummer,Women Outdoor Sports Shorts,Rs. 1299,7
shorts/high+star/high-star-women-high-rise-denim-shorts/27073598/buy,Rs. 480,1.9,High Star,Women High-Rise Denim Shorts,Rs. 1549,9
shorts/adidas/adidas-women-br-base-3-inch-running-shorts/26759836/buy,Rs. 1999,,ADIDAS,Women BR Base 3-Inch Shorts,Rs. 3999,
shorts/reebok/reebok-women-slim-fit-lux-high-rise-biker-shorts/26112726/buy,Rs. 2399,4,Reebok,Women High Rise Biker Shorts,Rs. 3999,2
shorts/freeform+by+high+star/freeform-by-high-star-plus-size-women-high-rise-shorts/30128175/buy,Rs. 1199,,Freeform by High Star,Plus Size High-Rise Shorts,Rs. 2499,
shorts/freeform+by+high+star/freeform-by-high-star-plus-size-women-high-rise-shorts/30128184/buy,Rs. 1199,,Freeform by High Star,Plus Size High-Rise Shorts,Rs. 2499,
shorts/bebe/bebe-women-indigo-denim-daze-embellished-highly-distressed-denim-shorts/21258670/buy,Rs. 1199,3.9,bebe,Denim Daze Indigo Denim Shorts,Rs. 2999,10
shorts/madame/madame-solid-mid-rise-regular-loose-fit-casual-shorts/29384956/buy,Rs. 1199,,Madame,Solid Loose Fit Casual Shorts,Rs. 1999,
shorts/patrorna/patrorna-plus-size-women-maroon-lace-work-antimicrobial-technology-shorts/17830630/buy,Rs. 1199,,PATRORNA,Plus Size Women Lace Work Shorts,Rs. 2799,
shorts/aahwan/aahwan-women-washed-slim-fit-high-rise-denim-shorts-technology/29999767/buy,Rs. 799,,AAHWAN,Women Slim Fit Denim Shorts,Rs. 1999,
shorts/aimly/aimly-pack-of-3-women-skinny-fit-cycling-sports-shorts/25957612/buy,Rs. 799,3.6,Aimly,Pack Of 3 Sports Shorts,Rs. 1999,30
lounge-shorts/jockey/jockey-women-blue-printed-lounge-shorts/20840426/buy,,4.6,Jockey,Women Printed Lounge Shorts,,207
shorts/jockey/jockey-women-women-mid-rise-super-combed-cotton-regular-fit-running-sports-shorts/23648510/buy,,4.5,Jockey,Women Cotton Running Shorts,,16
shorts/indiweaves/indiweaves-women-pack-of-4-printed-high-rise-pure-cotton-shorts/23160880/buy,Rs. 799,2.3,IndiWeaves,Women Pack Of 4 Cotton Shorts,Rs. 1599,12
shorts/twin+birds/twin-birds-women-flared-above-knee-pure-cotton-shorts/21806630/buy,,4.5,TWIN BIRDS,Women Pure Cotton Shorts,,14
shorts/miss+chase/miss-chase-women-mid-rise-denim-shorts/29422956/buy,Rs. 809,,Miss Chase,Women Mid-Rise Denim Shorts,Rs. 1799,
shorts/tokyo+talkies/tokyo-talkies-women-blue-checked-shorts/29345472/buy,Rs. 491,4.5,Tokyo Talkies,Women Checked Shorts,Rs. 2049,12
shorts/kook+n+keech/kook-n-keech-women-graphic-printed-shorts/29486346/buy,Rs. 798,,Kook N Keech,Women Graphic Printed Shorts,Rs. 1699,
shorts/xpose/xpose-women-high-rise-chino-shorts/29918404/buy,Rs. 1199,,Xpose,Women High-Rise Chino Shorts,Rs. 1499,
shorts/forever+21/forever-21-women-blue-shorts/18432480/buy,Rs. 399,,FOREVER 21,Women Shorts,Rs. 999,
shorts/mango/mango-women-cotton-shorts/29753426/buy,Rs. 2871,,MANGO,Women Cotton Shorts,Rs. 3190,
shorts/gracit/gracit-women-pack-of-2-grey--navy-blue-cycling-sports-shorts/19614106/buy,Rs. 491,3.9,GRACIT,Pack Of 2 Sports Shorts,Rs. 1198,69
shorts/indietoga/indietoga-women-checked-high-rise-technology-shorts/30116646/buy,Rs. 796,,Indietoga,Women Checked High-Rise Shorts,Rs. 3621,
shorts/kazo/kazo-women-high-rise-floral-printed-cotton-shorts/22323274/buy,Rs. 796,4.8,Kazo,Women Floral High-Rise Shorts,Rs. 1990,5
shorts/trendyol/trendyol-women-mid-rise-shorts/27024310/buy,Rs. 2464,,Trendyol,Women Mid Rise Shorts,Rs. 2899,
shorts/gracit/gracit-women-pack-of-2-skinny-fit-cycling-sports-shorts/27852666/buy,Rs. 489,4.3,GRACIT,Women Pack Of 2 Sports Shorts,Rs. 1399,3
shorts/vero+moda/vero-moda-women-checked-high-rise-technology-shorts/27809096/buy,Rs. 2029,,Vero Moda,Women Checked High-Rise Shorts,Rs. 3499,
shorts/c9+airwear/c9-airwear-shigh-rise-skinny-fit-biker-shorts/23977814/buy,Rs. 431,4.7,C9 AIRWEAR,Skinny Fit Biker Shorts,Rs. 899,64
shorts/plumbury/plumbury-women-pack-of-2-mid-rise-yoga-sports-shorts/23311048/buy,Rs. 791,4.5,PLUMBURY,Pack of 2 Yoga Sports Shorts,Rs. 1199,115
shorts/hj+hasasi/hj-hasasi-women-loose-fit-high-rise-cotton-denim-shorts/29244754/buy,Rs. 799,,HJ HASASI,Women Loose Fit Denim Shorts,Rs. 1999,
shorts/nuevosdamas/nuevosdamas-women-mid-rise-cotton-shorts/22763510/buy,Rs. 591,4.1,NUEVOSDAMAS,Women Mid-Rise Cotton Shorts,Rs. 1599,14
shorts/lulu+%26+sky/lulu--sky-women-slim-fit-high-rise-denim-shorts/25895110/buy,Rs. 2363,,LULU & SKY,Women Slim Fit Denim Shorts,Rs. 5628,
shorts/tokyo+talkies/tokyo-talkies-women-mid-rise-cotton-shorts/27672194/buy,Rs. 512,4.1,Tokyo Talkies,Women Mid Rise Cotton Shorts,Rs. 1899,16
shorts/therebelinme/therebelinme-plus-size-women-black-solid-cotton-shorts/19569086/buy,Rs. 1179,5,theRebelinme,Plus Size Solid Cotton Shorts,Rs. 1999,5
lounge-shorts/van+heusen/van-heusen-smocked-waistband-soft-handfeel-lounge-shorts/16697766/buy,Rs. 607,4.3,Van Heusen,Women Solid Lounge Shorts,Rs. 759,64
lounge-shorts/van+heusen/van-heusen-women-no-marks-waistband-ultra-soft-undershorts/15286458/buy,Rs. 369,4.5,Van Heusen,Women Lounge Shorts,Rs. 389,53
shorts/griffel/griffel-women-graphic-printed-high-rise-regular-fit-cotton-shorts/28360978/buy,Rs. 1199,,GRIFFEL,Women High-Rise Shorts,Rs. 3999,
shorts/lulu+%26+sky/lulu--sky-women-loose-fit-low-rise-shorts/29313370/buy,Rs. 1174,,LULU & SKY,Women Loose Fit Low-Rise Shorts,Rs. 3173,
shorts/aesthetic+nation/aesthetic-nation-women-slim-fit-high-rise-dri-fit-sports-shorts/29150508/buy,Rs. 799,,AESTHETIC NATION,Women Slim Fit Sports Shorts,Rs. 1598,
shorts/stylecast/stylecast-women-burgundy-mid-rise-shorts/30046797/buy,Rs. 1149,,StyleCast,Women Mid-Rise Shorts,Rs. 2549,
lounge-shorts/boston+club/boston-club-women-pack-of-2-high-rise-printed-lounge-shorts/23482326/buy,Rs. 779,3.7,Boston Club,Women Pack Of 2 Lounge Shorts,Rs. 1998,15
shorts/sera/sera-women-beige-tiger-print-shorts/11519718/buy,Rs. 339,4.3,Sera,Women Tiger Print Shorts,Rs. 1094,454
shorts/mango/mango-women-bow-detailed-high-rise-paperbag-shorts/23836160/buy,Rs. 2593,4.1,MANGO,High-Rise Paperbag Shorts,Rs. 3990,13
shorts/jc+collection/jc-collection-women-slim-fit-high-rise-rapid-dry-sports-shorts/29359026/buy,Rs. 2239,,JC Collection,Women Slim Fit Sports Shorts,Rs. 2799,
shorts/jc+collection/jc-collection-women-slim-fit-high-rise-training-or-gym-sports-shorts/29359082/buy,Rs. 2239,,JC Collection,Women Sports Shorts,Rs. 2799,
shorts/roadster/the-roadster-life-co-women-pure-cotton-mid-rise-chambray-shorts/24072374/buy,Rs. 626,4.8,Roadster,Women Pure Cotton Shorts,Rs. 1899,15
shorts/fithub/fithub-women-loose-fit-outdoor-shorts/29611858/buy,Rs. 799,,FITHUB,Women Loose Fit Outdoor Shorts,Rs. 1599,
shorts/h%26m/hm-women-microfibre-cycling-shorts/29763818/buy,,,H&M,Microfibre Cycling Shorts,,
shorts/levis/levis-women-solid-shorts/25806742/buy,Rs. 799,4.6,Levis,Women Solid Shorts,Rs. 1599,68
shorts/globus/globus-black-women-mid-rise-shorts/28167350/buy,Rs. 1272,,Globus,Women Mid-Rise Shorts,Rs. 1899,
shorts/oxolloxo/oxolloxo-women-white-cotton-outdoor-shorts/18160554/buy,Rs. 612,4.1,Oxolloxo,Women Outdoor Shorts,Rs. 1749,45
shorts/tokyo+talkies/tokyo-talkies-women-black--white-striped-regular-fit-shorts/12004886/buy,Rs. 599,4.4,Tokyo Talkies,Women Regular Fit Shorts,Rs. 899,5.4k
shorts/handicraft+palace/handicraft-palace-women-geometric-printed-mid-rise-cotton-shorts/27988046/buy,Rs. 395,5,HANDICRAFT PALACE,Women Printed Cotton Shorts,Rs. 449,6
shorts/adidas/adidas-women-own-the-run-3-striped-all-over-print-shorts/26760074/buy,Rs. 2529,,ADIDAS,Women Own The Run Shorts,Rs. 4599,
shorts/madame/madame-women-mid-rise-pure-cotton-denim-shorts-/29831680/buy,Rs. 1149,,Madame,Women Mid-Rise Denim Shorts,Rs. 2299,
shorts/lulu+%26+sky/lulu--sky-slim-fit-high-rise-denim-shorts/25895150/buy,Rs. 2294,,LULU & SKY,Slim Fit Denim Shorts,Rs. 5462,
shorts/first+resort+by+ramola+bachchan/first-resort-by-ramola-bachchan-women-mid-rise-shorts/22654746/buy,Rs. 1275,5,First Resort by Ramola Bachchan,Women Mid-Rise Shorts,Rs. 1500,5
shorts/hypernation/hypernation-women-black-slim-fit-outdoor-shorts/18155596/buy,Rs. 791,3.9,Hypernation,Women Slim Fit Outdoor Shorts,Rs. 1199,73
shorts/gracit/gracit-women-pack-of-2-skinny-fit-cycling-sports-shorts/27852650/buy,Rs. 489,4.2,GRACIT,Women Pack Of 2 Sports Shorts,Rs. 1399,12
lounge-shorts/dreamz+by+pantaloons/dreamz-by-pantaloons-women-printed-pure-cotton-lounge-shorts/27854142/buy,Rs. 474,4.8,Dreamz by Pantaloons,Women Printed Lounge Shorts,Rs. 499,8
shorts/fithub/fithub-women-loose-fit-high-rise-pleated-shorts/28003132/buy,Rs. 799,4.5,FITHUB,Women Loose Fit Pleated Shorts,Rs. 1999,13
shorts/freehand+by+the+indian+garage+co/freehand-by-the-indian-garage-co-women-beige-slim-fit-mid-rise-denim-shorts/25024532/buy,Rs. 778,3.8,Freehand by The Indian Garage Co,Women Slim Fit Denim Shorts,Rs. 2049,6
shorts/fflirtygo/fflirtygo-women-turquoise-blue-floral-printed-loose-fit-shorts/19155638/buy,Rs. 479,3.4,FFLIRTYGO,Women Floral Loose Fit Shorts,Rs. 1499,123
shorts/dressberry/dressberry-women-y2k-boho-remix-embroidered-shorts/29155324/buy,Rs. 699,,DressBerry,Women Y2K Boho Remix Shorts,Rs. 1099,
shorts/popnetic/popnetic-high-rise-pure-cotton-cargo-shorts/29856888/buy,Rs. 759,4.2,Popnetic,High-Rise Cargo Shorts,Rs. 1899,18
shorts/puma/puma-women-arc-hitect-mesh-shorts/27155880/buy,Rs. 1924,,Puma,Women Arc-hitect Mesh Shorts,Rs. 3499,
lounge-shorts/etc/etc-women-printed-lounge-shorts/29949567/buy,Rs. 787,,ETC,Women Printed Lounge Shorts,Rs. 2250,
shorts/plumbury/plumbury-pack-of-2-women-skinny-fit-high-rise-yoga-sports-shorts/24451152/buy,Rs. 766,4.7,PLUMBURY,Pack Of 2 Women Sports Shorts,Rs. 1299,29
shorts/roadster/the-roadster-lifestyle-co-women-belted-shorts/27293782/buy,Rs. 454,,Roadster,Women Belted Shorts,Rs. 1299,
shorts/aahwan/aahwan-women-slim-fit-high-rise-cotton-denim-shorts/28205952/buy,Rs. 759,3.2,AAHWAN,Women Slim Fit Denim Shorts,Rs. 1999,69
shorts/cava/cava-women-skinny-fit-high-rise-pulse-biker-shorts/27042614/buy,Rs. 1189,4.8,CAVA,Women High-Rise Biker Shorts,Rs. 1699,15
lounge-shorts/dressberry/dressberry-women-lounge-shorts/23212708/buy,Rs. 327,3.8,DressBerry,Women Lounge Shorts,Rs. 799,18
lounge-shorts/boston+club/boston-club-women-maroon--green-set-of-2-printed-cotton-lounge-shorts/18353958/buy,Rs. 751,4.3,Boston Club,Women Set Of 2 Lounge Shorts,Rs. 1598,14
shorts/adidas+originals/adidas-originals-women-shorts/28730902/buy,Rs. 1949,,ADIDAS Originals,Women Shorts,Rs. 2999,
shorts/tommy+hilfiger/tommy-hilfiger-women-solid-mid-rise-regular-shorts/23558084/buy,Rs. 2249,5,Tommy Hilfiger,Women Solid Mid-Rise Shorts,Rs. 2999,7
shorts/mango/mango-women-pure-cotton-denim-shorts/30000999/buy,Rs. 2871,,MANGO,Women Denim Shorts,Rs. 3190,
shorts/v-mart/v-mart-women-mid-rise-shorts/28018082/buy,Rs. 454,4,V-Mart,Women Mid Rise Shorts,Rs. 499,5
shorts/styleaone/styleaone-women-mid-rise-conversational-printed-shorts/23362718/buy,Rs. 319,3.9,StyleAOne,Women Printed Cotton Shorts,Rs. 799,10
shorts/jc+collection/jc-collection-women-high-rise-training-or-gym-shorts/20000640/buy,Rs. 2079,4.2,JC Collection,Women Training or Gym Shorts,Rs. 2599,25
shorts/roadster/the-roadster-lifestyle-co-women-belted-shorts/27293740/buy,Rs. 454,,Roadster,Women Belted Shorts,Rs. 1299,
shorts/brinns/brinns-women-olive-green-solid-regular-shorts/16043846/buy,Rs. 736,4,BRINNS,Women Regular Shorts,Rs. 1600,57
shorts/trendyol/trendyol-women-mid-rise-denim-shorts/29790234/buy,Rs. 2624,,Trendyol,Women Mid-Rise Denim Shorts,Rs. 3499,
shorts/lulu+%26+sky/lulu--sky-women-striped-loose-fit-mid-rise-regular-shorts----/29313364/buy,Rs. 1198,,LULU & SKY,Women Loose Fit Regular Shorts,Rs. 2853,
shorts/nike/nike-one-womens-dri-fit-high-waisted-brief-lined-75cm-approx-printed-shorts/28672512/buy,,,Nike,One Women's Dri-Fit Shorts,,
shorts/popnetic/popnetic-high-rise-pure-cotton-cargo-shorts/29856893/buy,Rs. 759,4.4,Popnetic,High-Rise Cargo Shorts,Rs. 1899,22
shorts/the+souled+store/the-souled-store-women-pure-cotton-mid-rise-shorts/26076412/buy,Rs. 549,,The Souled Store,Women Cotton Mid Rise Shorts,Rs. 999,
shorts/lulu+%26+sky/lulu--sky-women-printed-high-rise-denim-shorts/28337428/buy,Rs. 2175,,LULU & SKY,Women High-Rise Denim Shorts,Rs. 5180,
shorts/puma/puma-women-drycell-high-rise-tight-fit-summer-daze-7-training-bike-sports-shorts/27156064/buy,Rs. 2249,4.5,Puma,Women drycell Training Shorts,Rs. 2999,11
shorts/vami/vami-women-multicoloured-geometric-printed-night-shorts/18603364/buy,Rs. 314,4.8,Vami,Geometric Printed Night Shorts,Rs. 449,8
shorts/tommy+hilfiger/tommy-hilfiger-women-high-rise-pleated-chinos-shorts/26864948/buy,Rs. 2159,,Tommy Hilfiger,Women High-Rise Pleated Shorts,Rs. 3599,
shorts/stylecast+x+revolte/stylecast-x-revolte-women-white-slim-fit-high-rise-denim-shorts/28772688/buy,Rs. 749,,StyleCast x Revolte,Women Slim Fit Denim Shorts,Rs. 1949,
shorts/plus+size/plus-size-women-plus-size-cycling-shorts/28891796/buy,Rs. 359,4.6,Plus Size,Women Regular Shorts,Rs. 599,19
shorts/gracit/gracit-women-pack-of-3-black-colourblocked-cycling-sports-shorts/19653480/buy,Rs. 682,4.2,GRACIT,Pack Of 3 Cycling Sports Shorts,Rs. 1797,22
shorts/gracit/gracit-women-pack-of-3-black-cycling-sports-shorts/19628604/buy,Rs. 682,4.6,GRACIT,Pack Of 3 Sports Shorts,Rs. 1797,20
lounge-shorts/enamor/enamor-women-printed-mid-rise-cotton-lounge-shorts/27939404/buy,,4.7,Enamor,Women Cotton Lounge Shorts,,46
shorts/guti/guti-women-high-rise-outdoor-shorts/22650530/buy,Rs. 279,4,GUTI,Women High-Rise Outdoor Shorts,Rs. 1999,10
shorts/styleaone/styleaone-women-geometric-printed-cotton-shorts/25127298/buy,Rs. 356,,StyleAOne,Women Printed Cotton Shorts,Rs. 699,
shorts/lulu+%26+sky/lulu--sky-women-slim-fit-high-rise-sports-shorts/29855566/buy,Rs. 2133,,LULU & SKY,Women High-Rise Sports Shorts,Rs. 5080,
shorts/a-okay/a-okay-women-slim-fit-high-rise-cargo-style-denim-shorts/22430850/buy,Rs. 728,4.8,A-Okay,Women Cargo Style Denim Shorts,Rs. 2275,5
shorts/apraa+%26+parma/apraa--parma-women-skinny-fit-mid-rise-pure-cotton-cycling-sports-shorts/23172396/buy,Rs. 287,4,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,154
shorts/la+vie+en+rose/la-vie-en-rose-women-white-shorts/20252272/buy,Rs. 1049,,La Vie en Rose,Women Solid Shorts,Rs. 3499,
